"","date","hits","keyword","geo","time","gprop","category"
"4540",2020-10-18,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4541",2020-10-25,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4542",2020-11-01,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4543",2020-11-08,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4544",2020-11-15,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4545",2020-11-22,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4546",2020-11-29,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4547",2020-12-06,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4548",2020-12-13,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4549",2020-12-20,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4550",2020-12-27,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4551",2021-01-03,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4552",2021-01-10,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4553",2021-01-17,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4554",2021-01-24,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4555",2021-01-31,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4556",2021-02-07,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4557",2021-02-14,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4558",2021-02-21,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4559",2021-02-28,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4560",2021-03-07,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4561",2021-03-14,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4562",2021-03-21,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4563",2021-03-28,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4564",2021-04-04,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4565",2021-04-11,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4566",2021-04-18,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4567",2021-04-25,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4568",2021-05-02,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4569",2021-05-09,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4570",2021-05-16,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4571",2021-05-23,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4572",2021-05-30,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4573",2021-06-06,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4574",2021-06-13,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4575",2021-06-20,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4576",2021-06-27,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4577",2021-07-04,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4578",2021-07-11,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4579",2021-07-18,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4580",2021-07-25,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4581",2021-08-01,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4582",2021-08-08,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4583",2021-08-15,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4584",2021-08-22,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4585",2021-08-29,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4586",2021-09-05,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4587",2021-09-12,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4588",2021-09-19,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4589",2021-09-26,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4590",2021-10-03,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4591",2021-10-10,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4592",2021-10-17,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4593",2021-10-24,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4594",2021-10-31,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4595",2021-11-07,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4596",2021-11-14,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4597",2021-11-21,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4598",2021-11-28,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4599",2021-12-05,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4600",2021-12-12,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4601",2021-12-19,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4602",2021-12-26,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4603",2022-01-02,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4604",2022-01-09,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4605",2022-01-16,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4606",2022-01-23,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4607",2022-01-30,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4608",2022-02-06,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4609",2022-02-13,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4610",2022-02-20,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4611",2022-02-27,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4612",2022-03-06,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4613",2022-03-13,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4614",2022-03-20,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4615",2022-03-27,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4616",2022-04-03,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4617",2022-04-10,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4618",2022-04-17,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4619",2022-04-24,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4620",2022-05-01,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4621",2022-05-08,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4622",2022-05-15,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4623",2022-05-22,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4624",2022-05-29,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4625",2022-06-05,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4626",2022-06-12,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4627",2022-06-19,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4628",2022-06-26,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4629",2022-07-03,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4630",2022-07-10,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4631",2022-07-17,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4632",2022-07-24,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4633",2022-07-31,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4634",2022-08-07,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4635",2022-08-14,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4636",2022-08-21,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4637",2022-08-28,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4638",2022-09-04,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4639",2022-09-11,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4640",2022-09-18,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4641",2022-09-25,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4642",2022-10-02,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4643",2022-10-09,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4644",2022-10-16,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4645",2022-10-23,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4646",2022-10-30,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4647",2022-11-06,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4648",2022-11-13,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4649",2022-11-20,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4650",2022-11-27,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4651",2022-12-04,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4652",2022-12-11,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4653",2022-12-18,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4654",2022-12-25,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4655",2023-01-01,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4656",2023-01-08,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4657",2023-01-15,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4658",2023-01-22,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4659",2023-01-29,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4660",2023-02-05,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4661",2023-02-12,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4662",2023-02-19,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4663",2023-02-26,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4664",2023-03-05,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4665",2023-03-12,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4666",2023-03-19,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4667",2023-03-26,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4668",2023-04-02,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4669",2023-04-09,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4670",2023-04-16,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4671",2023-04-23,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4672",2023-04-30,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4673",2023-05-07,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4674",2023-05-14,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4675",2023-05-21,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4676",2023-05-28,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4677",2023-06-04,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4678",2023-06-11,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4679",2023-06-18,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4680",2023-06-25,"0","remdesivir","US-MA","2019-01-01 2023-6-27","web",0
"4681",2019-01-06,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4682",2019-01-13,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4683",2019-01-20,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4684",2019-01-27,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4685",2019-02-03,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4686",2019-02-10,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4687",2019-02-17,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4688",2019-02-24,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4689",2019-03-03,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4690",2019-03-10,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4691",2019-03-17,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4692",2019-03-24,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4693",2019-03-31,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4694",2019-04-07,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4695",2019-04-14,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4696",2019-04-21,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4697",2019-04-28,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4698",2019-05-05,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4699",2019-05-12,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4700",2019-05-19,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4701",2019-05-26,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4702",2019-06-02,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4703",2019-06-09,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4704",2019-06-16,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4705",2019-06-23,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4706",2019-06-30,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4707",2019-07-07,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4708",2019-07-14,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4709",2019-07-21,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4710",2019-07-28,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4711",2019-08-04,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4712",2019-08-11,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4713",2019-08-18,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4714",2019-08-25,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4715",2019-09-01,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4716",2019-09-08,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4717",2019-09-15,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4718",2019-09-22,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4719",2019-09-29,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4720",2019-10-06,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4721",2019-10-13,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4722",2019-10-20,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4723",2019-10-27,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4724",2019-11-03,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4725",2019-11-10,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4726",2019-11-17,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4727",2019-11-24,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4728",2019-12-01,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4729",2019-12-08,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4730",2019-12-15,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4731",2019-12-22,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4732",2019-12-29,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4733",2020-01-05,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4734",2020-01-12,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4735",2020-01-19,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4736",2020-01-26,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4737",2020-02-02,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4738",2020-02-09,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4739",2020-02-16,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4740",2020-02-23,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4741",2020-03-01,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4742",2020-03-08,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4743",2020-03-15,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4744",2020-03-22,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4745",2020-03-29,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4746",2020-04-05,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4747",2020-04-12,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4748",2020-04-19,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4749",2020-04-26,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4750",2020-05-03,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4751",2020-05-10,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4752",2020-05-17,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4753",2020-05-24,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4754",2020-05-31,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4755",2020-06-07,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4756",2020-06-14,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4757",2020-06-21,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4758",2020-06-28,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4759",2020-07-05,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4760",2020-07-12,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4761",2020-07-19,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4762",2020-07-26,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4763",2020-08-02,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4764",2020-08-09,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4765",2020-08-16,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4766",2020-08-23,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4767",2020-08-30,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4768",2020-09-06,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4769",2020-09-13,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4770",2020-09-20,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4771",2020-09-27,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4772",2020-10-04,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4773",2020-10-11,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4774",2020-10-18,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4775",2020-10-25,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4776",2020-11-01,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4777",2020-11-08,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4778",2020-11-15,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4779",2020-11-22,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4780",2020-11-29,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4781",2020-12-06,"19","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4782",2020-12-13,"24","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4783",2020-12-20,"27","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4784",2020-12-27,"37","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4785",2021-01-03,"15","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4786",2021-01-10,"25","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4787",2021-01-17,"12","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4788",2021-01-24,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4789",2021-01-31,"8","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4790",2021-02-07,"13","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4791",2021-02-14,"12","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4792",2021-02-21,"6","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4793",2021-02-28,"10","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4794",2021-03-07,"12","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4795",2021-03-14,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4796",2021-03-21,"17","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4797",2021-03-28,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4798",2021-04-04,"10","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4799",2021-04-11,"14","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4800",2021-04-18,"28","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4801",2021-04-25,"22","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4802",2021-05-02,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4803",2021-05-09,"8","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4804",2021-05-16,"17","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4805",2021-05-23,"6","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4806",2021-05-30,"11","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4807",2021-06-06,"12","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4808",2021-06-13,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4809",2021-06-20,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4810",2021-06-27,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4811",2021-07-04,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4812",2021-07-11,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4813",2021-07-18,"9","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4814",2021-07-25,"11","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4815",2021-08-01,"17","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4816",2021-08-08,"13","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4817",2021-08-15,"23","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4818",2021-08-22,"29","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4819",2021-08-29,"17","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4820",2021-09-05,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4821",2021-09-12,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4822",2021-09-19,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4823",2021-09-26,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4824",2021-10-03,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4825",2021-10-10,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4826",2021-10-17,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4827",2021-10-24,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4828",2021-10-31,"15","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4829",2021-11-07,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4830",2021-11-14,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4831",2021-11-21,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4832",2021-11-28,"10","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4833",2021-12-05,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4834",2021-12-12,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4835",2021-12-19,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4836",2021-12-26,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4837",2022-01-02,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4838",2022-01-09,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4839",2022-01-16,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4840",2022-01-23,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4841",2022-01-30,"35","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4842",2022-02-06,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4843",2022-02-13,"15","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4844",2022-02-20,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4845",2022-02-27,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4846",2022-03-06,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4847",2022-03-13,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4848",2022-03-20,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4849",2022-03-27,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4850",2022-04-03,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4851",2022-04-10,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4852",2022-04-17,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4853",2022-04-24,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4854",2022-05-01,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4855",2022-05-08,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4856",2022-05-15,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4857",2022-05-22,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4858",2022-05-29,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4859",2022-06-05,"5","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4860",2022-06-12,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4861",2022-06-19,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4862",2022-06-26,"11","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4863",2022-07-03,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
"4864",2022-07-10,"0","remdesivir","US-MD","2019-01-01 2023-6-27","web",0
